CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.571942,0.7812361,0.1187,0,0,0,0.2577452,0.8481239,-0.3951767,0,Stacking_Middle,3,133.5595,22/08/2024 15:11:15
0.5719419,0.7803001,0.1187,3.877583E-05,-2.460914E-06,-4.27177E-06,0.2665229,0.8476058,-0.3827563,0.0003283904,Stacking_Middle,3,128.9873,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-1.30979E-06,1.128773E-06,6.086231E-07,0.276948,0.8491191,-0.3701227,0.000668421,Stacking_Middle,3,128.9225,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-2.134789E-06,1.44759E-06,1.136126E-06,0.2894365,0.8528075,-0.3588571,0.001008623,Stacking_Middle,3,110.0401,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-2.959745E-06,1.766337E-06,1.663667E-06,0.3020786,0.8574001,-0.347248,0.001407202,Stacking_Middle,3,111.7681,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-3.784487E-06,2.085105E-06,2.191196E-06,0.3144473,0.8618544,-0.3356532,0.001799618,Stacking_Middle,3,109.3793,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-3.941707E-06,2.562659E-06,-1.286296E-06,0.3325018,0.8682926,-0.3183484,0.002200605,Stacking_Middle,3,116.0685,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-4.95972E-07,2.881413E-06,-7.588487E-07,0.3441958,0.8724743,-0.3068545,0.002578482,Stacking_Middle,3,108.1982,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-1.321007E-06,3.200222E-06,-2.314651E-07,0.3555941,0.8765748,-0.2953991,0.002983846,Stacking_Middle,3,115.1053,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-2.139963E-06,3.518697E-06,2.952874E-07,0.3666708,0.8806121,-0.2839826,0.003364886,Stacking_Middle,3,127.2394,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-2.964961E-06,3.837489E-06,8.232184E-07,0.3774009,0.8845922,-0.2726104,0.003709588,Stacking_Middle,3,118.2075,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-3.789932E-06,4.156276E-06,1.350638E-06,0.3877595,0.8885137,-0.2612915,0.004080627,Stacking_Middle,3,128.1706,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-4.615084E-06,4.47505E-06,1.878077E-06,0.3977198,0.8923743,-0.2500354,0.004422824,Stacking_Middle,3,123.6644,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,2.036015E-06,4.793602E-06,-1.86206E-06,0.4072534,0.8961706,-0.2388531,0.004777491,Stacking_Middle,3,123.6568,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-3.058823E-06,5.112416E-06,-1.334384E-06,0.4163283,0.899899,-0.2277556,0.00513218,Stacking_Middle,3,121.5377,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-3.88349E-06,5.431209E-06,-8.068149E-07,0.4249087,0.9035497,-0.2167562,0.005493052,Stacking_Middle,3,126.3073,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-4.385045E-07,5.749954E-06,-2.796016E-07,0.4329605,0.9071152,-0.2058693,0.005840298,Stacking_Middle,3,120.6273,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-1.2634E-06,6.068751E-06,2.481522E-07,0.4404523,0.9105852,-0.195111,0.006203895,Stacking_Middle,3,122.6497,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-2.082074E-06,6.387224E-06,7.747711E-07,0.4473574,0.9139473,-0.1844822,0.006561495,Stacking_Middle,3,121.1813,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-1.17979E-06,3.585569E-06,1.564553E-06,0.4565513,0.9187658,-0.1688061,0.00692343,Stacking_Middle,3,89.74486,22/08/2024 15:11:15
0.571942,0.7803001,0.1187,-1.998722E-06,3.904054E-06,2.09099E-06,0.4618605,0.9217805,-0.1585506,0.007412144,Stacking_Middle,3,126.1145,22/08/2024 15:11:15
